id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
342,"BICX","BioCorRx Submits Fast Track Application to FDA for BICX104, an Implantable Biodegradable Naltrexone Pellet for The Treatment of Opioid Use Disorder","https://www.globenewswire.com/news-release/2023/07/18/2706412/0/en/BioCorRx-Submits-Fast-Track-Application-to-FDA-for-BICX104-an-Implantable-Biodegradable-Naltrexone-Pellet-for-The-Treatment-of-Opioid-Use-Disorder.html","Press releases","2023-07-18 08:30:00","pre_market",2,2,451,450,0,-0,0,"long","long",NaN
343,"BICX","BioCorRx Provides Business Update for the Third Quarter of 2022","https://www.globenewswire.com/news-release/2022/11/15/2556294/0/en/BioCorRx-Provides-Business-Update-for-the-Third-Quarter-of-2022.html","Earnings Releases and Operating Results","2022-11-15 09:00:00","pre_market",2,2,395,401,0,0,-0,"short","short",NaN
344,"BICX","BioCorRx Provides Business Update for the Second Quarter of 2022","https://www.globenewswire.com/news-release/2022/08/16/2499080/0/en/BioCorRx-Provides-Business-Update-for-the-Second-Quarter-of-2022.html","Company Announcement","2022-08-16 08:30:00","pre_market",2,2,429,428,0,-0,0,"long","long",NaN
345,"BICX","BioCorRx Provides Business Update for 2022","https://www.globenewswire.com/news-release/2023/04/03/2639586/0/en/BioCorRx-Provides-Business-Update-for-2022.html","Annual report","2023-04-03 08:30:00","pre_market",2,2,409,409,0,-0,0,"long","long",NaN
346,"BICX","BioCorRx Reports Business Update for the Third Quarter of 2023","https://www.globenewswire.com/news-release/2023/11/14/2780399/0/en/BioCorRx-Reports-Business-Update-for-the-Third-Quarter-of-2023.html","Earnings Releases and Operating Results","2023-11-14 12:52:00","market_open",1,1,446,449,-0,0,-0,"short","short",NaN
347,"BICX","BioCorRx Appoints Pharmaceutical & Finance Veteran Harsha Murthy to the Board of Directors","https://www.globenewswire.com/news-release/2023/01/24/2594325/0/en/BioCorRx-Appoints-Pharmaceutical-Finance-Veteran-Harsha-Murthy-to-the-Board-of-Directors.html","Directors and Officers","2023-01-24 09:00:00","pre_market",1,1,401,399,0,-0,0,"long","long",NaN
348,"BICX","BioCorRx Featured on LiveNOW from FOX","https://www.globenewswire.com/news-release/2022/06/17/2464706/0/en/BioCorRx-Featured-on-LiveNOW-from-FOX.html","Press releases","2022-06-17 09:00:00","pre_market",2,2,367,366,0,-0,0,"long","long",NaN
331,"BCDA","BioCardia Doses First Patient in CardiALLO Phase I/II Clinical Trial of BCDA-03 Allogeneic Mesenchymal Stem Cells for the Treatment of Ischemic Heart Failure of Reduced Ejection Fraction","https://www.globenewswire.com/news-release/2023/12/19/2798416/0/en/BioCardia-Doses-First-Patient-in-CardiALLO-Phase-I-II-Clinical-Trial-of-BCDA-03-Allogeneic-Mesenchymal-Stem-Cells-for-the-Treatment-of-Ischemic-Heart-Failure-of-Reduced-Ejection-Fr.html","Clinical Study","2023-12-19 07:00:00","pre_market",1,1,472,473,0,0,-0,"short","short",NaN
332,"BCDA","BioCardia Biotherapeutic Delivery and Morph Access Innovations Business Development Update for Shareholders","https://www.globenewswire.com/news-release/2024/01/03/2803155/0/en/BioCardia-Biotherapeutic-Delivery-and-Morph-Access-Innovations-Business-Development-Update-for-Shareholders.html","Major shareholder announcements","2024-01-03 07:00:00","pre_market",1,1,473,470,-0,-0,-0,"short","short",NaN
333,"BCDA","BioCardia Announces Activation of CardiAMP Heart Failure II Phase 3 Pivotal Study Recently Approved by FDA","https://www.globenewswire.com/news-release/2024/02/08/2825876/0/en/BioCardia-Announces-Activation-of-CardiAMP-Heart-Failure-II-Phase-3-Pivotal-Study-Recently-Approved-by-FDA.html","Clinical Study","2024-02-08 07:00:00","pre_market",0,0,498,498,-0,0,-0,"short","long",NaN
334,"BCDA","BioCardia Announces Two Scientific Abstracts Have Been Accepted at the 2024 Technology and Heart Failure Therapeutics Conference","https://www.globenewswire.com/news-release/2024/01/31/2820965/0/en/BioCardia-Announces-Two-Scientific-Abstracts-Have-Been-Accepted-at-the-2024-Technology-and-Heart-Failure-Therapeutics-Conference.html","Calendar of Events","2024-01-31 07:00:00","pre_market",0,0,491,489,0,-0,0,"long","long",NaN
356,"BIIB","Biogen Appoints Adam Keeney as Head of Corporate Development","https://www.globenewswire.com/news-release/2023/04/04/2640516/0/en/Biogen-Appoints-Adam-Keeney-as-Head-of-Corporate-Development.html","Directors and Officers","2023-04-04 07:30:00","pre_market",277,277,411,412,-0,0,-0,"short","long",NaN
357,"BIIB","New Data Presented at AD/PD™ 2023 Show Biogen’s BIIB080 (MAPT ASO) Substantially Reduced Tau Protein Levels in Patients with Early-stage Alzheimer’s Disease","https://www.globenewswire.com/news-release/2023/03/29/2636687/0/en/New-Data-Presented-at-AD-PD-2023-Show-Biogen-s-BIIB080-MAPT-ASO-Substantially-Reduced-Tau-Protein-Levels-in-Patients-with-Early-stage-Alzheimer-s-Disease.html","Clinical Study","2023-03-29 08:45:00","pre_market",270,271,396,400,0,0,-0,"short","short",NaN
358,"BIIB","Biogen Appoints Jane Grogan as Head of Research","https://www.globenewswire.com/news-release/2023/09/06/2738268/0/en/Biogen-Appoints-Jane-Grogan-as-Head-of-Research.html","Management Changes","2023-09-06 07:30:00","pre_market",266,266,449,448,0,-0,0,"long","short",NaN
359,"BIIB","Biogen Appoints Monish Patolawala to its Board of Directors","https://www.globenewswire.com/news-release/2023/11/06/2773981/0/en/Biogen-Appoints-Monish-Patolawala-to-its-Board-of-Directors.html","Directors and Officers","2023-11-06 07:30:00","pre_market",250,250,435,435,0,0,-0,"short","short",NaN
360,"BIIB","FDA Grants Accelerated Approval for QALSODY™ (tofersen) for SOD1-ALS, a Major Scientific Advancement as the First Treatment to Target a Genetic Cause of ALS","https://www.globenewswire.com/news-release/2023/04/25/2654404/0/en/FDA-Grants-Accelerated-Approval-for-QALSODY-tofersen-for-SOD1-ALS-a-Major-Scientific-Advancement-as-the-First-Treatment-to-Target-a-Genetic-Cause-of-ALS.html","Clinical Study","2023-04-25 15:04:00","market_open",291,282,411,406,-0,-0,-0,"short","short",NaN
361,"BIIB","Biogen Completes Acquisition of Reata Pharmaceuticals","https://www.globenewswire.com/news-release/2023/09/26/2749581/0/en/Biogen-Completes-Acquisition-of-Reata-Pharmaceuticals.html","Mergers and Acquisitions","2023-09-26 08:59:00","pre_market",255,255,432,429,-0,-0,0,"long","long",NaN
362,"BIIB","Biogen to Acquire Reata Pharmaceuticals","https://www.globenewswire.com/news-release/2023/07/28/2713028/0/en/Biogen-to-Acquire-Reata-Pharmaceuticals.html","Health","2023-07-28 07:05:00","pre_market",263,263,452,456,0,0,-0,"short","short",NaN
363,"BIIB","Biogen to Present New Data at the Clinical Trials on Alzheimer’s Disease (CTAD) 2023 Meeting","https://www.globenewswire.com/news-release/2023/10/19/2763066/0/en/Biogen-to-Present-New-Data-at-the-Clinical-Trials-on-Alzheimer-s-Disease-CTAD-2023-Meeting.html","Clinical Study","2023-10-19 07:30:00","pre_market",264,263,430,431,-0,0,-0,"short","short",NaN
350,"BICX","BioCorRx Partners with Government Plus to Expand its Beat Addiction Recovery Program in the United States","https://www.globenewswire.com/news-release/2022/12/07/2569398/0/en/BioCorRx-Partners-with-Government-Plus-to-Expand-its-Beat-Addiction-Recovery-Program-in-the-United-States.html","Partnerships","2022-12-07 09:00:00","pre_market",2,2,394,393,0,-0,0,"long","long",NaN
351,"BICX","BioCorRx Board of Directors Approves Exploration of Potential Spin-Off of BioCorRx Pharmaceuticals, Inc.","https://www.globenewswire.com/news-release/2022/11/22/2560932/0/en/BioCorRx-Board-of-Directors-Approves-Exploration-of-Potential-Spin-Off-of-BioCorRx-Pharmaceuticals-Inc.html","Company Announcement","2022-11-22 09:00:00","pre_market",2,2,395,397,0,0,-0,"short","short",NaN
352,"BICX","BioCorRx Attended 4th Annual NIH HEAL Initiative Investigator Meeting; Shares Update on BICX104 Data","https://www.globenewswire.com/news-release/2023/02/23/2614329/0/en/BioCorRx-Attended-4th-Annual-NIH-HEAL-Initiative-Investigator-Meeting-Shares-Update-on-BICX104-Data.html","Company Announcement","2023-02-23 08:30:00","pre_market",2,2,399,402,0,0,-0,"short","short",NaN
353,"BICX","BioCorRx Appoints Renowned Investment and Capital Markets Executive Louis Lucido as President","https://www.globenewswire.com/news-release/2024/01/09/2806288/0/en/BioCorRx-Appoints-Renowned-Investment-and-Capital-Markets-Executive-Louis-Lucido-as-President.html","Directors and Officers","2024-01-09 08:30:00","pre_market",1,1,475,472,0,-0,0,"long","long",NaN
364,"BIIB","Biogen to Realign Resources for Alzheimer's Disease Franchise","https://www.globenewswire.com/news-release/2024/01/31/2821003/0/en/Biogen-to-Realign-Resources-for-Alzheimer-s-Disease-Franchise.html","Clinical Study","2024-01-31 07:30:00","pre_market",247,248,491,489,0,-0,0,"long","long",NaN
365,"BIIB","Centralized Marketing Authorizations of Generic Versions of TECFIDERA® are Revoked by the European Commission","https://www.globenewswire.com/news-release/2023/12/19/2798443/0/en/Centralized-Marketing-Authorizations-of-Generic-Versions-of-TECFIDERA-are-Revoked-by-the-European-Commission.html","Product / Services Announcement","2023-12-19 07:30:00","pre_market",250,250,472,473,0,0,-0,"short","short",NaN
354,"BICX","BioCorRx Pharmaceuticals Inc. Appoints Neuroscientist Dr. Kate DeVarney to the Board of Directors","https://www.globenewswire.com/news-release/2024/02/08/2826159/0/en/BioCorRx-Pharmaceuticals-Inc-Appoints-Neuroscientist-Dr-Kate-DeVarney-to-the-Board-of-Directors.html","Directors and Officers","2024-02-08 09:52:00","market_open",1,1,498,498,0,0,0,"long","long",NaN
366,"BIIB","ZURZUVAE™ (zuranolone) CIV, a Landmark Oral Treatment for Women with Postpartum Depression (PPD), is Now Available in the U.S.","https://www.globenewswire.com/news-release/2023/12/14/2796102/0/en/ZURZUVAE-zuranolone-CIV-a-Landmark-Oral-Treatment-for-Women-with-Postpartum-Depression-PPD-is-Now-Available-in-the-U-S.html","Product / Services Announcement","2023-12-14 06:30:00","pre_market",256,257,470,472,0,0,0,"long","long",NaN
369,"BIOR","Biora Therapeutics Announces New Patents Covering its BioJet™ Systemic Oral Delivery Platform","https://www.globenewswire.com/news-release/2023/08/03/2717952/0/en/Biora-Therapeutics-Announces-New-Patents-Covering-its-BioJet-Systemic-Oral-Delivery-Platform.html","Patents","2023-08-03 08:00:00","pre_market",4,4,450,448,-0,-0,-0,"short","short",NaN
377,"BIOR","Biora Therapeutics to Report First Quarter 2023 Financial Results and Provide Corporate Update","https://www.globenewswire.com/news-release/2023/05/08/2663346/0/en/Biora-Therapeutics-to-Report-First-Quarter-2023-Financial-Results-and-Provide-Corporate-Update.html","Conference Calls/ Webcasts","2023-05-08 09:00:00","pre_market",3,3,413,413,-0,0,-0,"short","short",NaN
371,"BIOR","Biora Therapeutics Announces Submission of IND Application to the U.S. FDA for BT-600 Program","https://www.globenewswire.com/news-release/2023/09/25/2748572/0/en/Biora-Therapeutics-Announces-Submission-of-IND-Application-to-the-U-S-FDA-for-BT-600-Program.html","Health","2023-09-25 08:00:00","pre_market",2,2,430,429,0,-0,0,"long","long",NaN
372,"BIOR","Biora Therapeutics to Report Third Quarter 2023 Financial Results and Provide Corporate Update","https://www.globenewswire.com/news-release/2023/11/06/2774028/0/en/Biora-Therapeutics-to-Report-Third-Quarter-2023-Financial-Results-and-Provide-Corporate-Update.html","Conference Calls/ Webcasts","2023-11-06 08:00:00","pre_market",2,2,435,435,0,0,0,"long","short",NaN
373,"BIOR","Biora Therapeutics Announces Clinical Device Performance Study Results for its NaviCap™ Targeted Oral Delivery Platform","https://www.globenewswire.com/news-release/2023/07/27/2712117/0/en/Biora-Therapeutics-Announces-Clinical-Device-Performance-Study-Results-for-its-NaviCap-Targeted-Oral-Delivery-Platform.html","Clinical Study","2023-07-27 08:00:00","pre_market",4,4,456,459,-0,0,-0,"short","short",NaN
379,"BIOR","Biora Therapeutics Appoints Dr. Ariella Kelman as Chief Medical Officer","https://www.globenewswire.com/news-release/2023/05/01/2658330/0/en/Biora-Therapeutics-Appoints-Dr-Ariella-Kelman-as-Chief-Medical-Officer.html","Management Changes","2023-05-01 09:00:00","pre_market",2,2,416,415,-0,-0,-0,"short","short",NaN
374,"BIOR","Biora Therapeutics to Present at H.C. Wainwright 25th Annual Global Investment Conference","https://www.globenewswire.com/news-release/2023/09/11/2740775/0/en/Biora-Therapeutics-to-Present-at-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html","Calendar of Events","2023-09-11 08:01:00","pre_market",3,3,446,448,0,0,0,"long","long",NaN
375,"BIOR","Biora Therapeutics Reduces Debt and Largest Shareholder Increases Equity Exposure","https://www.globenewswire.com/news-release/2023/09/19/2745527/0/en/Biora-Therapeutics-Reduces-Debt-and-Largest-Shareholder-Increases-Equity-Exposure.html","Interim information","2023-09-19 08:00:00","pre_market",2,2,444,443,0,-0,0,"long","long",NaN
376,"BIOR","Biora Therapeutics to Report Second Quarter 2023 Financial Results and Provide Corporate Update","https://www.globenewswire.com/news-release/2023/07/17/2705252/0/en/Biora-Therapeutics-to-Report-Second-Quarter-2023-Financial-Results-and-Provide-Corporate-Update.html","Calendar of Events","2023-07-17 06:00:00","pre_market",4,4,449,449,0,-0,0,"long","long",NaN
378,"BIOR","Biora Therapeutics Presents Data on the BioJet™ Systemic Oral Delivery Platform at the American Diabetes Association 83rd Scientific Sessions","https://www.globenewswire.com/news-release/2023/06/26/2694235/0/en/Biora-Therapeutics-Presents-Data-on-the-BioJet-Systemic-Oral-Delivery-Platform-at-the-American-Diabetes-Association-83rd-Scientific-Sessions.html","Clinical Study","2023-06-26 06:00:00","pre_market",4,4,433,433,-0,-0,-0,"short","short",NaN
380,"BIOR","Biora Therapeutics Announces New Patents for its NaviCap™ Targeted Oral Delivery Platform","https://www.globenewswire.com/news-release/2023/06/28/2696172/0/en/Biora-Therapeutics-Announces-New-Patents-for-its-NaviCap-Targeted-Oral-Delivery-Platform.html","Patents","2023-06-28 08:30:00","pre_market",4,4,436,435,0,-0,0,"long","long",NaN
381,"BIOR","Biora Therapeutics Presents Data on the BioJet™ Systemic Oral Delivery Platform at the 59th Annual Meeting of the European Association for the Study of Diabetes","https://www.globenewswire.com/news-release/2023/10/05/2755345/0/en/Biora-Therapeutics-Presents-Data-on-the-BioJet-Systemic-Oral-Delivery-Platform-at-the-59th-Annual-Meeting-of-the-European-Association-for-the-Study-of-Diabetes.html","Health","2023-10-05 08:00:00","pre_market",2,2,425,424,0,-0,0,"long","long",NaN
382,"BIOR","Biora Therapeutics Announces $8 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules","https://www.globenewswire.com/news-release/2023/06/13/2687091/0/en/Biora-Therapeutics-Announces-8-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html","Initial Public Offerings","2023-06-13 08:00:00","pre_market",6,5,434,435,-0,0,-0,"short","short",NaN
383,"BIOR","Biora Therapeutics Announces Participation in Canaccord Genuity Inflammatory Bowel Disease Symposium","https://www.globenewswire.com/news-release/2024/02/08/2825975/0/en/Biora-Therapeutics-Announces-Participation-in-Canaccord-Genuity-Inflammatory-Bowel-Disease-Symposium.html","Calendar of Events","2024-02-08 08:00:00","pre_market",1,1,498,498,-0,0,-0,"short","long",NaN
384,"BIOR","Biora Therapeutics Announces New Research Collaboration for the BioJet™ Systemic Oral Delivery Platform","https://www.globenewswire.com/news-release/2023/12/11/2793791/0/en/Biora-Therapeutics-Announces-New-Research-Collaboration-for-the-BioJet-Systemic-Oral-Delivery-Platform.html","Product / Services Announcement","2023-12-11 08:00:00","pre_market",1,1,460,460,0,-0,0,"long","long",NaN
385,"BIOR","Biora Therapeutics Announces Participation in Fireside Chat Hosted by H.C. Wainwright & Co.","https://www.globenewswire.com/news-release/2024/01/22/2812999/0/en/Biora-Therapeutics-Announces-Participation-in-Fireside-Chat-Hosted-by-H-C-Wainwright-Co.html","Conference Calls/ Webcasts","2024-01-22 08:00:00","pre_market",1,1,482,484,-0,0,-0,"short","long",NaN
397,"BIVI","BioVie To Present of NE3017 in Alzheimer’s Disease Data at 83rd Scientific Sessions of the American Diabetes Association","https://www.globenewswire.com/news-release/2023/06/21/2691942/0/en/BioVie-To-Present-of-NE3017-in-Alzheimer-s-Disease-Data-at-83rd-Scientific-Sessions-of-the-American-Diabetes-Association.html","Product / Services Announcement","2023-06-21 08:00:00","pre_market",6,6,437,436,0,-0,0,"long","long",NaN
398,"BIVI","BioVie Presents Positive Clinical Safety Data from Phase 2b Trial of BIV201 in Refractory Ascites at the American Association for the Study of Liver Disease (AASLD) - The Liver Meeting® 2023","https://www.globenewswire.com/news-release/2023/11/13/2779020/0/en/BioVie-Presents-Positive-Clinical-Safety-Data-from-Phase-2b-Trial-of-BIV201-in-Refractory-Ascites-at-the-American-Association-for-the-Study-of-Liver-Disease-AASLD-The-Liver-Meeting.html","Clinical Study","2023-11-13 08:00:00","pre_market",3,3,441,439,-0,-0,-0,"short","short",NaN
399,"BIVI","BioVie To Present Data from NE3107 Phase 2 Open-Label Trial at Society of Biological Psychiatry Annual Meeting","https://www.globenewswire.com/news-release/2023/04/20/2650993/0/en/BioVie-To-Present-Data-from-NE3107-Phase-2-Open-Label-Trial-at-Society-of-Biological-Psychiatry-Annual-Meeting.html","Clinical Study","2023-04-20 08:30:00","pre_market",8,8,414,411,-0,-0,-0,"short","short",NaN
400,"BIVI","BioVie Announces Late-Breaking Abstract Presenting Clinical Safety Data from the Company’s Ascites Phase 2 Trial Accepted for Presentation at AASLD – The Liver Meeting® 2023","https://www.globenewswire.com/news-release/2023/10/26/2767473/0/en/BioVie-Announces-Late-Breaking-Abstract-Presenting-Clinical-Safety-Data-from-the-Company-s-Ascites-Phase-2-Trial-Accepted-for-Presentation-at-AASLD-The-Liver-Meeting-2023.html","Calendar of Events","2023-10-26 08:00:00","pre_market",3,3,418,416,-0,-0,-0,"short","short",NaN
